"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"16-OCT-2025","RADICO","Radico Khaitan Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","41,182","3,005.00",
"16-OCT-2025","SAMHI","Samhi Hotels Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","5,91,052","197.70",
"16-OCT-2025","SAMHI","Samhi Hotels Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","5,91,052","197.70",
"16-OCT-2025","TECHM","Tech Mahindra Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","1,02,050","1,464.00",
"16-OCT-2025","TECHM","Tech Mahindra Limited","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","1,02,050","1,464.00",
"16-OCT-2025","VERANDA","Veranda Learning Sol Ltd","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","SELL","7,60,870","230.50",
"16-OCT-2025","VERANDA","Veranda Learning Sol Ltd","GOLDMAN SACHS BANK EUROPESE - ODI","BUY","7,60,870","230.50",
"20-OCT-2025","BLISSGVS","Bliss GVS Pharma Ltd","ARIAN INVESTMENT LTD","SELL","26,00,000","150.60",
"20-OCT-2025","BLISSGVS","Bliss GVS Pharma Ltd","MATEUS LTD","BUY","26,00,000","150.60",
"20-OCT-2025","CEIGALL","Ceigall India Limited","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","4,09,132","252.00",
"20-OCT-2025","CEIGALL","Ceigall India Limited","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","4,09,132","252.00",
"20-OCT-2025","LALPATHLAB","Dr. Lal Path Labs Ltd.","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","33,414","3,160.00",
"20-OCT-2025","LALPATHLAB","Dr. Lal Path Labs Ltd.","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","33,414","3,160.00",
"20-OCT-2025","LGEINDIA","LG Electronics India Ltd","BOFA SECURITIES EUROPE SA","BUY","66,700","1,656.00",
"20-OCT-2025","LGEINDIA","LG Electronics India Ltd","NR 1 SP","SELL","66,700","1,656.00",
"20-OCT-2025","ONGC","Oil & Natural Gas Corp","GOLDMAN SACHS (SINGAPORE) PTE - ODI","SELL","4,19,742","247.00",
"20-OCT-2025","ONGC","Oil & Natural Gas Corp","GOLDMAN SACHS BANK EUROPE SE - ODI","BUY","4,19,742","247.00",
"24-OCT-2025","CGPOWER","CG Power & Ind. Sol. Ltd.","PI OPPORTUNITIES AIF V LLP","BUY","13,71,836","725.10",
"24-OCT-2025","CGPOWER","CG Power & Ind. Sol. Ltd.","PIONEER INVESTMENT FUND","SELL","13,71,836","725.10",
"24-OCT-2025","EICHERMOT","Eicher Motors Ltd","PI OPPORTUNITIES AIF V LLP","BUY","1,46,252","6,803.50",
"24-OCT-2025","EICHERMOT","Eicher Motors Ltd","PIONEER INVESTMENT FUND","SELL","1,46,252","6,803.50",
"27-OCT-2025","360ONE","360 ONE WAM LIMITED","WF ASIAN RECONNAISSANCE FUND LIMITED","SELL","43,85,856","1,179.70",
"27-OCT-2025","360ONE","360 ONE WAM LIMITED","WF ASIAN SMALLER COMPANIES FUND LIMITED","BUY","53,30,128","1,179.70",
"27-OCT-2025","360ONE","360 ONE WAM LIMITED","WF ASIAN SMALLER COMPANIES FUND LIMITED","SELL","9,44,272","1,179.70",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","GOLDMAN SACHS BANK EUROPE SE","BUY","7,14,802","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","GOLDMAN SACHS BANK EUROPE SE","BUY","8,57,763","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","HDFC LIFE INSURANCE COMPANY LIMITED","BUY","25,00,000","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","10,55,195","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","ITI MUTUAL FUND","BUY","22,72,727","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","JOMEI INVESTMENTS LIMITED","SELL","2,66,00,000","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","17,15,526","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","22,56,435","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MORGAN STANLEY IFSC FUND","BUY","5,71,842","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","MOTILAL OSWAL MUTUAL FUND","BUY","12,98,701","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","32,58,225","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","PLUTUS WEALTH MANAGEMENT LLP","BUY","32,58,000","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","PLUTUS WEALTH MANAGEMENT LLP","BUY","32,35,505","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","SBI MUTUAL FUND","BUY","16,23,377","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","SOCIETE GENERALE","BUY","3,30,000","308.00",
"28-OCT-2025","ABCAPITAL","Aditya Birla Capital Ltd.","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","16,51,902","308.00",
"30-OCT-2025","RELIANCE","Reliance Industries Ltd","BOFA SECURITIES EUROPE SA","BUY","2,95,600","1,475.50",
"30-OCT-2025","RELIANCE","Reliance Industries Ltd","KADENSA MASTER FUND","SELL","2,95,600","1,475.50",
"04-NOV-2025","HNDFDS","Hindustan Foods Limited","INFINITY HOLDINGS","SELL","14,64,530","529.65",
"04-NOV-2025","HNDFDS","Hindustan Foods Limited","INFINITY PORTFOLIO HOLDINGS","BUY","14,64,530","529.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","ABU DHABI INVESTMENT AUTHORITY","BUY","3,14,998","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","20,83,149","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","BOFA SECURITIES EUROPE SA","BUY","13,64,428","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","4,14,644","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","GOLDMAN SACHS BANK EUROPE SE","BUY","9,67,504","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","GOLDMAN SACHS BANK EUROPE SE ODI","BUY","3,31,715","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","HDFC STANDARD LIFE INSURANCE COMPANY LTD","BUY","8,29,289","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","HSBC MUTUAL FUND","BUY","56,61,938","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","KOTAK MAHINDRA MUTUAL FUND","BUY","17,79,075","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","MAHINDRA & MAHINDRA LIMITED","SELL","2,11,43,000","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","11,05,722","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","16,40,859","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","MORGAN STANLEY IFSC FUND","BUY","5,52,859","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","SBI MUTUAL FUND","BUY","9,35,599","320.65",
"06-NOV-2025","RBLBANK","RBL Bank Limited","SOCIETE GENERALE ODI","BUY","31,61,221","320.65",
"10-NOV-2025","APOLLOHOSP","Apollo Hospitals Ltd","BOFA SECURITIES EUROPE SA","BUY","92,363","7,474.00",
"10-NOV-2025","APOLLOHOSP","Apollo Hospitals Ltd","GOLDMAN SACHS BANK EUROPESE-ODI","SELL","92,363","7,474.00",
"10-NOV-2025","ICICIBANK","ICICI Bank Ltd.","BOFA SECURITIES EUROPE SA","BUY","1,41,886","1,332.00",
"10-NOV-2025","ICICIBANK","ICICI Bank Ltd.","GOLDMAN SACHS BANK EUROPESE-ODI","SELL","1,41,886","1,332.00",
"10-NOV-2025","KAYNES","Kaynes Technology Ind Ltd","BLUEPEARL MAP I LP","BUY","65,241","6,498.00",
"10-NOV-2025","KAYNES","Kaynes Technology Ind Ltd","GOLDMAN SACHS BANK EUROPESE-ODI","SELL","67,702","6,498.00",
"10-NOV-2025","KAYNES","Kaynes Technology Ind Ltd","KADENSA MASTER FUND","BUY","2,461","6,498.00",
"12-NOV-2025","SINDHUTRAD","Sindhu Trade Links Ltd","INDUS SHARESHREE PRIVATE LIMITED","SELL","59,00,000","24.00",
"12-NOV-2025","SINDHUTRAD","Sindhu Trade Links Ltd","VIVEK MUNDRA","BUY","59,00,000","24.00",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","ASHOKA WHITEOAK ICAV - ASHOKA WHITEOAK EMERGING MARKETS EQUITY FUND","BUY","4,01,703","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","EDELWEISS MUTUAL FUND","BUY","8,03,407","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","GHISALLO MASTER FUND LP","BUY","1,62,000","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","INDIA ACORN ICAV SUB A/C. ASHOKA INDIA OPPORTUNITIES FUND","BUY","4,01,704","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","INVESCO  MUTUAL  FUND","BUY","9,64,088","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","INVESCO MUTUAL FUND","BUY","9,64,088","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","MOTILAL  OSWAL  MUTUAL  FUND","BUY","12,05,110","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","MOTILAL OSWAL MUTUAL FUND","BUY","12,05,110","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","NATIONAL INVESTMENT AND INFRASTRUCTURE FUND-II","SELL","49,74,309","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","NATIONAL INVESTMENT AND INFRASTRUCTURE FUND-II","SELL","37,27,810","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","PARAM CAPITAL","BUY","16,00,000","622.35",
"13-NOV-2025","ATHERENERG","Ather Energy Limited","SOCIETE GENERALE","BUY","9,94,909","622.35",
"13-NOV-2025","AXISBANK","Axis Bank Limited","BOFA SECURITIES EUROPE SA","SELL","91,177","1,221.60",
"13-NOV-2025","AXISBANK","Axis Bank Limited","SOCIETE GENERALE","BUY","91,177","1,221.60",
"13-NOV-2025","SAMMAANCAP","Sammaan Capital Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","SELL","37,41,595","176.97",
"13-NOV-2025","SAMMAANCAP","Sammaan Capital Limited","MORGAN STANLEY ASIA SINGAPORE PTE","SELL","50,82,676","176.97",
"13-NOV-2025","SAMMAANCAP","Sammaan Capital Limited","SOCIETE GENERALE","BUY","88,24,271","176.97",
"13-NOV-2025","TATACAP","Tata Capital Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","11,53,013","325.20",
"13-NOV-2025","TATACAP","Tata Capital Limited","SOCIETE GENERALE","BUY","11,53,013","325.20",
"14-NOV-2025","RAIN","Rain Industries Limited","FIRST WATER FUND","BUY","26,00,000","120.00",
"14-NOV-2025","RAIN","Rain Industries Limited","HARESH TIKAMDAS KASWANI","SELL","12,00,000","120.00",
"14-NOV-2025","RAIN","Rain Industries Limited","K2 FAMILY PRIVATE TRUST","SELL","14,00,000","120.00",
"14-NOV-2025","SHAILY","Shaily Eng Plastics Ltd","AMIT MAHENDRA SANGHVI","SELL","1,00,000","2,585.10",
"14-NOV-2025","SHAILY","Shaily Eng Plastics Ltd","LAXMAN SANGHVI","SELL","50,000","2,585.10",
"14-NOV-2025","SHAILY","Shaily Eng Plastics Ltd","MORGAN STANLEY IFSC FUND","BUY","40,000","2,585.10",
"14-NOV-2025","SHAILY","Shaily Eng Plastics Ltd","MOTILAL OSWAL MUTUAL FUND","BUY","38,000","2,585.10",
"14-NOV-2025","SHAILY","Shaily Eng Plastics Ltd","MOTILAL OSWAL MUTUAL FUND","BUY","12,000","2,585.10",
"14-NOV-2025","SHAILY","Shaily Eng Plastics Ltd","S I INVESTMENTS ## BROKING PVT.LTD","BUY","60,000","2,585.10",
"17-NOV-2025","ONESOURCE","Onesource Specl Pharma L","AMANSA HOLDING PRIVATE LTD.","SELL","2,00,000","1,735.00",
"17-NOV-2025","ONESOURCE","Onesource Specl Pharma L","KARUNA BUSINESS SOLUTIONS LLP","BUY","2,00,000","1,735.00",
"18-NOV-2025","ADANIENSOL","Adani Energy Solution Ltd","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","16,83,797","1,021.55",
"18-NOV-2025","ADANIENSOL","Adani Energy Solution Ltd","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","37,10,846","1,021.55",
"18-NOV-2025","ADANIENSOL","Adani Energy Solution Ltd","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","37,10,846","1,021.55",
"18-NOV-2025","ADANIENSOL","Adani Energy Solution Ltd","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","16,83,797","1,021.55",
"18-NOV-2025","ADANIENT","Adani Enterprises Limited","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","15,28,520","2,462.00",
"18-NOV-2025","ADANIENT","Adani Enterprises Limited","GQG PARTNERS GLOBAL EQUITY CIT","BUY","12,25,398","2,462.00",
"18-NOV-2025","ADANIENT","Adani Enterprises Limited","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","25,88,090","2,462.00",
"18-NOV-2025","ADANIENT","Adani Enterprises Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","25,88,090","2,462.00",
"18-NOV-2025","ADANIENT","Adani Enterprises Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TEN","SELL","12,25,398","2,462.00",
"18-NOV-2025","ADANIENT","Adani Enterprises Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","15,28,520","2,462.00",
"18-NOV-2025","ADANIGREEN","Adani Green Energy Ltd","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","22,68,690","1,088.60",
"18-NOV-2025","ADANIGREEN","Adani Green Energy Ltd","GQG PARTNERS GLOBAL EQUITY CIT","BUY","11,45,895","1,088.60",
"18-NOV-2025","ADANIGREEN","Adani Green Energy Ltd","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","43,25,027","1,088.60",
"18-NOV-2025","ADANIGREEN","Adani Green Energy Ltd","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","43,25,027","1,088.60",
"18-NOV-2025","ADANIGREEN","Adani Green Energy Ltd","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TEN","SELL","11,45,895","1,088.60",
"18-NOV-2025","ADANIGREEN","Adani Green Energy Ltd","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","22,68,690","1,088.60",
"18-NOV-2025","ADANIPORTS","ADANI PORT & SEZ LTD","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","17,43,640","1,507.60",
"18-NOV-2025","ADANIPORTS","ADANI PORT & SEZ LTD","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","55,73,557","1,507.60",
"18-NOV-2025","ADANIPORTS","ADANI PORT & SEZ LTD","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","55,73,557","1,507.60",
"18-NOV-2025","ADANIPORTS","ADANI PORT & SEZ LTD","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","17,43,640","1,507.60",
"18-NOV-2025","ADANIPOWER","Adani Power Limited","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","2,23,08,465","153.28",
"18-NOV-2025","ADANIPOWER","Adani Power Limited","GQG PARTNERS GLOBAL EQUITY CIT","BUY","1,61,57,595","153.28",
"18-NOV-2025","ADANIPOWER","Adani Power Limited","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","4,51,44,262","153.28",
"18-NOV-2025","ADANIPOWER","Adani Power Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","4,51,44,262","153.28",
"18-NOV-2025","ADANIPOWER","Adani Power Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TEN","SELL","1,61,57,595","153.28",
"18-NOV-2025","ADANIPOWER","Adani Power Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","2,23,08,465","153.28",
"18-NOV-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","11,33,824","2,112.20",
"18-NOV-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS GLOBAL EQUITY CIT","BUY","8,31,915","2,112.20",
"18-NOV-2025","BHARTIARTL","Bharti Airtel Limited","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","48,41,082","2,112.20",
"18-NOV-2025","BHARTIARTL","Bharti Airtel Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","48,41,082","2,112.20",
"18-NOV-2025","BHARTIARTL","Bharti Airtel Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TEN","SELL","8,31,915","2,112.20",
"18-NOV-2025","BHARTIARTL","Bharti Airtel Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","11,33,824","2,112.20",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","360 ONE ASSET MANAGEMENT LIMITED","BUY","2,66,114","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","BANDHAN MUTUAL FUND","BUY","3,96,373","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","CHANAKYA HRIDAYA","SELL","8,00,000","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","1,48,581","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED.","BUY","1,48,581","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","DISCOVERY GLOBAL OPPORTUNITY MAURITIUS LIMITED","BUY","13,00,000","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","GOLDMAN SACHS BANK EUROPE SE","BUY","1,48,581","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","2,05,676","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","MOTILAL OSWAL FINANCIAL SERVICES LIMITED","BUY","2,31,362","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","PUBLIC SECTOR PENSION INVESTMENT BOARD","BUY","2,36,546","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","RAJESH KUMAR NAIDU YABAJI","SELL","20,00,000","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","RAMASUBRAMANIAN BALASUBRAMANIAM","SELL","8,00,000","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","SOCIETE GENERALE","BUY","1,48,581","676.40",
"18-NOV-2025","BLACKBUCK","BLACKBUCK LIMITED","TIMF HOLDINGS","BUY","3,69,605","676.40",
"18-NOV-2025","CANHLIFE","Canara HSBC Life Ins Co L","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","8,70,119","120.44",
"18-NOV-2025","CANHLIFE","Canara HSBC Life Ins Co L","SOCIETE GENERALE","BUY","8,70,119","120.44",
"18-NOV-2025","GMRAIRPORT","GMR AIRPORTS LIMITED","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","1,38,27,700","97.68",
"18-NOV-2025","GMRAIRPORT","GMR AIRPORTS LIMITED","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","3,17,41,336","97.68",
"18-NOV-2025","GMRAIRPORT","GMR AIRPORTS LIMITED","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","3,17,41,336","97.68",
"18-NOV-2025","GMRAIRPORT","GMR AIRPORTS LIMITED","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","1,38,27,700","97.68",
"18-NOV-2025","ICICIBANK","ICICI Bank Ltd.","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","17,92,287","1,379.00",
"18-NOV-2025","ICICIBANK","ICICI Bank Ltd.","GQG PARTNERS GLOBAL EQUITY CIT","BUY","24,68,582","1,379.00",
"18-NOV-2025","ICICIBANK","ICICI Bank Ltd.","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","52,06,518","1,379.00",
"18-NOV-2025","ICICIBANK","ICICI Bank Ltd.","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","52,06,518","1,379.00",
"18-NOV-2025","ICICIBANK","ICICI Bank Ltd.","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TEN","SELL","24,68,582","1,379.00",
"18-NOV-2025","ICICIBANK","ICICI Bank Ltd.","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","17,92,287","1,379.00",
"18-NOV-2025","ITC","ITC Ltd.","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","1,96,69,805","407.10",
"18-NOV-2025","ITC","ITC Ltd.","GQG PARTNERS GLOBAL EQUITY CIT","BUY","57,26,113","407.10",
"18-NOV-2025","ITC","ITC Ltd.","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","2,21,55,428","407.10",
"18-NOV-2025","ITC","ITC Ltd.","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","2,21,55,428","407.10",
"18-NOV-2025","ITC","ITC Ltd.","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TEN","SELL","57,26,113","407.10",
"18-NOV-2025","ITC","ITC Ltd.","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","1,96,69,805","407.10",
"18-NOV-2025","ITCHOTELS","ITC Hotels Limited","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","33,31,654","209.92",
"18-NOV-2025","ITCHOTELS","ITC Hotels Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","33,31,654","209.92",
"18-NOV-2025","JSWENERGY","JSW Energy Limited","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","24,12,400","527.65",
"18-NOV-2025","JSWENERGY","JSW Energy Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","24,12,400","527.65",
"18-NOV-2025","JSWSTEEL","JSW Steel Limited","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","15,16,106","1,175.50",
"18-NOV-2025","JSWSTEEL","JSW Steel Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","15,16,106","1,175.50",
"18-NOV-2025","LODHA","Lodha Developers Limited","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","8,88,601","1,220.30",
"18-NOV-2025","LODHA","Lodha Developers Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","8,88,601","1,220.30",
"18-NOV-2025","PATANJALI","Patanjali Foods Limited","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","38,15,139","586.90",
"18-NOV-2025","PATANJALI","Patanjali Foods Limited","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","38,15,139","586.90",
"18-NOV-2025","PFC","Power Finance Corporation","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","27,72,227","376.40",
"18-NOV-2025","PFC","Power Finance Corporation","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","27,72,227","376.40",
"18-NOV-2025","SBIN","State Bank of India","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","17,22,105","973.35",
"18-NOV-2025","SBIN","State Bank of India","GQG PARTNERS INTERNATIONAL EQUITY CIT","BUY","55,53,207","973.35",
"18-NOV-2025","SBIN","State Bank of India","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES ELEVEN","SELL","55,53,207","973.35",
"18-NOV-2025","SBIN","State Bank of India","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","17,22,105","973.35",
"18-NOV-2025","SUNPHARMA","Sun Pharma Industries Ltd","GQG PARTNERS EMERGING MARKETS EQUITY CIT","BUY","14,46,414","1,763.90",
"18-NOV-2025","SUNPHARMA","Sun Pharma Industries Ltd","RELIANCE TRUST INSTITUTIONAL RETIREMENT TRUST SERIES TWELVE","SELL","14,46,414","1,763.90",
"19-NOV-2025","APOLLOHOSP","Apollo Hospitals Ltd","BOFA SECURITIES EUROPE SA","SELL","59,584","7,312.00",
"19-NOV-2025","APOLLOHOSP","Apollo Hospitals Ltd","KADENSA MASTER FUND","BUY","59,584","7,312.00",
"19-NOV-2025","ESTER","Ester Industries Ltd","ARVIND SINGHANIA","SELL","18,76,000","112.20",
"19-NOV-2025","ESTER","Ester Industries Ltd","MOVI LIMITED","BUY","18,76,000","112.20",
"19-NOV-2025","HDFCBANK","HDFC Bank Ltd.","BLUEPEARL MAP I LP","BUY","1,53,702","992.45",
"19-NOV-2025","HDFCBANK","HDFC Bank Ltd.","GOLDMAN SACHS BANK EUROPE SE - ODI","SELL","1,53,702","992.45",
"19-NOV-2025","RELIANCE","Reliance Industries Ltd","BLUEPEARL MAP I LP","BUY","3,98,012","1,519.40",
"19-NOV-2025","RELIANCE","Reliance Industries Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","SELL","3,98,012","1,519.40",
"21-NOV-2025","MFSL","Max Fin Serv Ltd","ALPHAGREP INVESTMENT MANAGEMENT PRIVATE LIMITED","BUY","59,489","1,681.00",
"21-NOV-2025","MFSL","Max Fin Serv Ltd","MAX VENTURES INVESTMENT HOLDINGS PRIVATE LIMITED","SELL","16,00,000","1,681.00",
"21-NOV-2025","MFSL","Max Fin Serv Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","5,11,610","1,681.00",
"21-NOV-2025","MFSL","Max Fin Serv Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","3,29,911","1,681.00",
"21-NOV-2025","MFSL","Max Fin Serv Ltd","MORGAN STANLEY IFSC FUND","BUY","1,13,030","1,681.00",
